Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Club actual,Proveedor,Fin de contrato,Fecha de fichaje,comprado_por,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,overallrating,potential,jumping,standingtackle,slidingtackle,understat_xg,strength,agility,volleys,headingaccuracy,longshots,understat_matches,understat_assists,crossing,understat_shots,ballcontrol,acceleration,vision,Valor de mercado actual (numérico),Cluster,Valor_Predicho
Alejandro Berenguer Remiro,28.0,113,2,14,,30/06/2027,02/10/2020,,-0.1770710323474654,-0.0722940138496607,-0.4782283022476529,-0.5698614212349895,-0.2316299866877389,1.311384481812273,0.740730146423381,0.6779792420408028,0.3563244024543484,0.3145143389748572,1.0437067648493954,-0.8730929070341477,1.403122068842202,1.064419385367186,0.7428981796723999,0.8417819324531532,1.1752727634083169,0.6492934990723571,1.1789639631403117,0.5622638325112068,0.8803090431152254,1.2302672795909937,0.9856145810331854,12000000.0,1,12151894.0
Álvaro Djaló Dias Fernandes,28.0,122,2,14,,30/06/2029,01/07/2024,0.4806670854698842,-0.4666130547179576,-0.2725174643195482,-0.5805420935203993,-0.3242427910994543,-0.4677429719217884,-0.0733932180950914,-0.2624979845675464,-0.4511497695001353,-0.4931997308051125,-0.4552361280593293,,-1.4752971429279516,1.2012146337632206,0.6703262131178945,-0.3123549164531682,0.7495810314776202,,,0.4903780777622149,,0.4384459843972366,1.4925471146373963,0.3436659896195839,8000000.0,1,7309607.5
Juan Camilo Hernández Suárez,16.0,83,2,77,,30/06/2030,03/02/2025,0.7129859505154722,-0.4183560509895422,-0.32257332693702,-0.3247576153385333,-0.4224902431536684,-0.5621881660154082,0.7920928443470114,0.740730146423381,1.6189200849915846,-0.5781521441310585,-0.583527872565027,-0.6619748265835248,0.5894030944222333,0.9320047203245786,1.064419385367186,0.8936486219760524,1.0261837344042193,-1.7426326085487545,-0.7363309741932195,0.5395627838606504,-0.8321040847400438,0.659377513756231,1.2302672795909937,0.8429593384968296,18000000.0,1,18345808.0
Luis Ezequiel Ávila,5.0,45,2,77,,30/06/2027,01/02/2024,-0.4098885638715365,-0.3218420435327115,-0.5728526400243794,-0.5805420935203993,-0.3733665171265614,-0.184407389640929,0.4458984193701703,-0.2624979845675464,1.6189200849915846,-0.4507235241421394,-0.5407639577297945,0.1209719013909906,1.2776365068722948,0.326282415087634,1.3599892645541545,1.094649211714256,1.0261837344042193,0.0081106146254881,0.6492934990723571,0.0969004289747311,0.7481795548113737,0.4936788667369852,0.4434277744517848,0.3436659896195839,2500000.0,1,4102115.75
عبد الصمد الزلزولي ; Abdessamad Ezzalzouli,60.0,254,2,77,,30/06/2029,01/09/2023,0.4806670854698842,-0.514870058446373,-0.6229085026418513,-0.5805420935203993,-0.2751190650723473,-0.4205203748749785,0.4458984193701703,0.740730146423381,-0.2629616009099789,-1.045390417423762,-1.096694850587818,0.5941942034639836,-1.045151260146663,1.13391215540356,0.5718029200555718,-0.4128552113222699,0.5651792295265542,0.4944281766183333,-0.7363309741932195,0.7363016082543923,0.841137415961457,0.6041446314164824,1.4925471146373963,0.6289764746922957,12000000.0,1,12493866.0
久保 建英,54.0,237,2,80,,30/06/2029,19/07/2022,-0.1001300771440858,-0.5631270621747884,-0.5227967774069076,-0.1201300327930406,-0.3733665171265614,-0.3732977778281686,1.311384481812273,1.5433126512161228,-0.2629616009099789,-0.5781521441310585,-0.3269443835536315,0.7777120830276036,-0.78706373047789,1.3358195904825416,0.9166344457737016,-0.4631053587568208,1.0261837344042193,0.6889552014154714,1.111168323494216,1.129779257041876,1.2129688605617903,0.935541925454974,1.4269771558757955,1.1995974448377194,40000000.0,3,41323584.0
Sergio Gómez Martín,28.0,113,2,80,,30/06/2030,12/07/2024,0.0934689770605708,-0.3218420435327115,-0.5227967774069076,-0.4270714066112797,-0.3242427910994543,-0.3732977778281686,0.6189956318585909,0.740730146423381,-0.827526106680448,0.7386102624211058,0.7849174021624157,-0.6870230799051025,-0.9591220835904054,1.268517112122881,1.0151577388360244,-0.5636056536259225,0.8417819324531532,-2.1316866581430305,-0.7363309741932195,1.1789639631403117,-0.9250619458901272,0.6041446314164824,0.7057076094981877,1.1995974448377194,20000000.0,1,16154059.0
Mikel Oyarzabal Ugarte,28.0,113,2,80,6.0,30/06/2028,01/01/2016,,-0.3700990472611269,-0.5728526400243794,-0.3759145109749066,-0.2259953390452402,-0.3260751807813587,1.311384481812273,0.740730146423381,0.3956969891555683,-1.045390417423762,-1.0111670209173529,2.2802597057661447,-1.045151260146663,0.7300972852455971,1.5077742041476383,0.8433984745415016,1.348886887818585,0.9807457386111784,0.6492934990723571,1.129779257041876,0.9340952771115404,0.935541925454974,0.7057076094981877,1.4135803086422531,30000000.0,3,30903324.0
Ander Barrenetxea Muguruza,28.0,113,2,80,,30/06/2030,01/07/2019,,-0.2253280360758808,-0.32257332693702,-0.3247576153385333,-0.6189851472620966,-0.2316299866877389,0.4458984193701703,0.9413757726215664,0.2075088205654119,-1.4276762773905194,-1.6953896582810744,0.5971444744903088,-0.2708886711403437,1.268517112122881,0.8673727992425402,-0.010854031845863,0.6112796800143208,0.5916916890169024,-0.2744561497713605,0.9330404326481342,0.7946584853864153,0.5489117490767338,1.1646973208293927,0.8429593384968296,18000000.0,1,15373005.0
Sheraldo Rudi Salomo Willem Becker,69.0,347,2,80,7.0,30/06/2026,18/01/2024,,-0.5631270621747884,-0.1724057390846044,-0.1201300327930406,-0.0786241609639191,-0.2316299866877389,0.2728012068817497,-0.4631436107657319,1.0543555792211157,-1.045390417423762,-0.8828752764116552,-0.1176560468845358,0.3313155647534601,0.7973997636052575,1.21220432496067,0.340897000195993,0.7956814819653868,-0.7699974845630642,0.1874186746504982,0.7363016082543923,0.0509955961857482,0.6041446314164824,1.558117073398997,0.201010747083228,4000000.0,1,5756917.0
Yéremy Jesús Pino Santos,28.0,113,2,108,,30/06/2027,01/08/2020,,-0.4183560509895422,-0.5227967774069076,-0.1712869284294138,-0.5698614212349895,-0.4205203748749785,0.7920928443470114,1.7439582774143083,-1.3920906124509171,-0.3657711108161933,-0.5407639577297945,-0.4235546915923898,-2.077501378821756,0.9320047203245786,0.9166344457737016,-0.6138558010604733,0.7034805809898538,-1.5481055837516164,-0.7363309741932195,0.9822251387465696,-0.506751570714752,0.7146103960959796,0.7057076094981877,0.9142869597650076,30000000.0,3,36695904.0
Alejandro Baena Rodríguez,28.0,113,2,108,,30/06/2028,01/08/2020,-0.4486083747124678,-0.5631270621747884,-0.32257332693702,-0.4782283022476529,-0.2751190650723473,-0.3260751807813587,1.311384481812273,1.7439582774143083,-0.1688675166149007,0.3988006091173214,0.442806083480555,1.344053326836346,-0.78706373047789,0.9320047203245786,1.0151577388360244,-0.010854031845863,1.072284184891986,1.0780092510097476,5.729916567712804,1.2281486692387469,2.467899986087916,0.8250761607754767,0.7712775682597884,1.484907929910431,50000000.0,3,50500960.0
Ayoze Pérez Gutiérrez,28.0,113,2,108,14.0,30/06/2028,13/08/2024,,-0.2735850398042961,-0.2725174643195482,-0.3247576153385333,-0.1768716130181332,-0.4677429719217884,1.1382872693238526,0.5400845202251955,0.6779792420408028,0.1864195758024562,-0.4980000428945619,1.9429092143572568,-0.78706373047789,0.9320047203245786,1.2614659714918317,0.8936486219760524,0.9339828334286864,0.7862187138140405,-0.2744561497713605,1.129779257041876,2.2355053332127075,0.8803090431152254,0.8368475270213891,1.1995974448377194,10000000.0,1,12267304.0
Gerard Moreno Balagueró,28.0,113,2,108,,30/06/2027,01/07/2018,,-0.1288140286190501,-0.2725174643195482,-0.5293851978840262,-0.2751190650723473,-0.3732977778281686,1.4844816943006938,0.9413757726215664,1.33663783210635,-0.6631045574570047,-0.5407639577297945,2.237786696874257,0.3313155647534601,0.7300972852455971,1.6062974972099613,1.1951495065833575,1.256685986843052,0.6889552014154714,2.0349179723379334,0.9822251387465696,2.003110680337499,0.8250761607754767,0.6401376507365869,1.0569422023013637,5000000.0,1,7937683.5
nicolas-pepe,32.0,90,2,108,6.0,30/06/2026,04/08/2024,-0.0226904554622231,-0.3218420435327115,-0.1724057390846044,-0.3247576153385333,-0.5698614212349895,-0.4677429719217884,0.7920928443470114,0.1387932678288245,0.6779792420408028,-0.960438004097816,-1.0111670209173529,,0.5033739178659755,1.6050295039211837,1.064419385367186,-0.0611041792804139,0.9339828334286864,,,0.8838557265496987,,0.7146103960959796,1.2958372383525942,0.7716317172286516,6000000.0,1,7751525.5
Tajon Trevor Buchanan,13.0,79,2,108,14.0,30/06/2025,01/02/2025,-0.0614102663031544,-0.2253280360758808,-0.4226850521719638,-0.5293851978840262,-0.4716139691807754,-0.5149655689685982,-0.0733932180950914,-0.6637892369639175,1.0543555792211157,0.3988006091173214,0.442806083480555,-0.6117309089436047,0.073228035084687,0.8647022419649181,0.4732796269932489,0.4916474424996455,0.1963756256244221,-1.2563150465559094,-0.7363309741932195,0.4903780777622149,-0.7391462235899604,0.383213102057488,1.6892569909221986,0.3436659896195839,6000000.0,1,7007043.0
Циганков Віктор Віталійович,52.0,353,2,43,,30/06/2027,17/01/2023,1.0227444372429229,-0.4183560509895422,-0.5227967774069076,-0.1201300327930406,-0.5698614212349895,-0.2788525837345488,1.1382872693238526,0.5400845202251955,-0.9216201909755262,-0.7480569707829507,-0.7118196170707248,1.4143363035612235,-1.3892679663716938,1.13391215540356,1.1629426784295087,-0.6641059484950242,1.072284184891986,0.6889552014154714,2.496792796759792,1.129779257041876,1.1200109994117071,0.7146103960959796,0.9679874445445906,1.1995974448377194,22000000.0,3,27004044.0
Bryan Gil Salvatierra,28.0,113,2,43,,30/06/2025,29/07/2024,0.4806670854698842,-0.2253280360758808,-0.3726291895544919,-0.1712869284294138,-0.5698614212349895,-0.5621881660154082,0.7920928443470114,0.9413757726215664,-2.1448432868115423,-1.045390417423762,-1.0111670209173529,-0.4557779310695126,-3.109851497496848,1.5377270255615232,0.8673727992425402,-1.2168575702750837,0.6573801305020872,-1.1590515341573402,-0.7363309741932195,1.129779257041876,-0.7391462235899604,0.7146103960959796,1.2302672795909937,0.9142869597650076,15000000.0,1,14813842.0
Cristhian Ricardo Stuani Curbelo,92.0,356,2,43,,30/06/2026,21/07/2017,,-0.0805570248906347,-0.1724057390846044,-0.4270714066112797,-0.0786241609639191,-0.4677429719217884,0.2728012068817497,-0.4631436107657319,1.5248260006965064,-0.3232949041532203,-0.4980000428945619,2.607706052946308,1.6217532130973258,-0.2121374117896499,1.2614659714918317,1.1448993591488068,0.9800832839164528,0.7862187138140405,0.6492934990723571,0.5395627838606504,0.6552216936612902,0.3279802197177395,-0.2122718131642224,0.4863212321559398,1200000.0,1,2816547.25
Abel Ruiz Ortega,28.0,113,2,43,14.0,30/06/2029,01/07/2024,0.2483482204242962,-0.5631270621747884,-0.3726291895544919,-0.3759145109749066,-0.3733665171265614,-0.4677429719217884,0.0997039943933291,-0.0618523583693609,1.0543555792211157,-0.7905331774459238,-1.4388061692696787,,0.4173447413097179,0.5954923285262761,1.2614659714918317,0.692648032237849,0.8878823829409198,,,0.1460851350731666,,0.4936788667369852,0.5745676919749862,0.9142869597650076,6000000.0,1,5197903.5
Diego López Noguerol,28.0,113,2,101,,30/06/2027,01/07/2023,-0.5647678072352618,-0.1770710323474654,-0.1223498764671326,-0.222443824065787,-0.1768716130181332,-0.2788525837345488,0.6189956318585909,1.5433126512161228,0.0193206519752555,-1.130342830749708,-1.0111670209173529,0.6552417905390735,-0.78706373047789,0.8647022419649181,0.8181111527113788,0.0393961155886878,0.7495810314776202,1.2725362758068857,2.0349179723379334,0.8346710204512632,0.9340952771115404,0.6041446314164824,1.099127362067792,0.8429593384968296,10000000.0,1,13724519.0
Luis Jesús Rioja González,28.0,113,2,101,,30/06/2026,22/08/2024,-0.3711687530306051,-0.5631270621747884,-0.4226850521719638,-0.3759145109749066,-0.2751190650723473,-0.184407389640929,0.2728012068817497,-0.4631436107657319,-2.050749202516464,-0.3232949041532203,-0.1986526390479338,-0.6815133497072956,-2.163530555378013,1.268517112122881,0.4240179804620875,-1.116357275405982,1.072284184891986,-1.3535785589544784,-0.2744561497713605,0.9330404326481342,-0.8785830153150855,0.6041446314164824,0.8368475270213891,-0.0129721167213058,2000000.0,1,3938695.25
Hugo Duro Perales,28.0,113,2,101,14.0,30/06/2028,01/07/2022,,-0.4666130547179576,-0.1724057390846044,-0.5805420935203993,-0.1768716130181332,-0.1371847925941191,0.4458984193701703,0.740730146423381,1.33663783210635,-0.7055807641199777,-0.583527872565027,2.651209419024668,0.675432270978491,0.191677458368313,1.1629426784295087,1.094649211714256,0.7956814819653868,1.369799788205455,0.1874186746504982,0.4411933716637795,2.0960685414875826,0.383213102057488,0.3122878569285833,0.3436659896195839,10000000.0,1,9895294.0
Rafael Mir Vicente,28.0,113,2,101,,30/06/2025,11/07/2024,-0.6189755424125657,-0.2735850398042961,-0.32257332693702,-0.1201300327930406,-0.3733665171265614,-0.5621881660154082,-0.0733932180950914,-0.6637892369639175,1.6189200849915846,-0.5781521441310585,-0.79734744674119,-0.2465035513843034,1.3636656834285523,-0.0775324550703289,1.1629426784295087,0.9438987694106034,0.8417819324531532,-0.7699974845630642,-0.7363309741932195,0.5887474899590859,-0.2278779872645018,0.1070486903587451,0.377857815690184,0.0583555045468721,800000.0,1,2021194.25
Sergi Canós Tenés,28.0,113,2,101,,30/06/2027,20/08/2023,0.2483482204242962,-0.514870058446373,-0.4727409147894356,-0.1201300327930406,-0.1277478869910261,-0.1371847925941191,-0.4195876430719326,-1.2657261155584738,-0.2629616009099789,0.3138481957913754,0.442806083480555,0.2259516034094668,0.2452863881972024,0.460887371806955,0.4732796269932489,-0.4128552113222699,1.1644850858675189,0.3971646642197643,0.1874186746504982,0.7363016082543923,1.0735320688366654,0.2727473373779909,0.377857815690184,0.4863212321559398,1500000.0,1,4276661.5
Umar Sadiq Mesbah,64.0,262,2,101,6.0,30/06/2025,04/01/2025,-0.2937291313487425,-0.3218420435327115,-0.4226850521719638,-0.222443824065787,-0.3242427910994543,-0.4205203748749785,0.2728012068817497,-0.4631436107657319,1.807108253581741,-1.5551048973794386,-1.481570084104911,0.5790688664313981,1.793811566209841,-0.0102299767106684,0.8181111527113788,0.8433984745415016,0.7034805809898538,0.2999011518211952,-0.2744561497713605,-0.2965772198127526,0.6087427630862485,0.3279802197177395,0.8368475270213891,-0.1556273592576617,5000000.0,1,5605931.0
Francisco Pérez Martínez,28.0,113,2,101,,30/06/2026,01/07/2023,-0.6422074289171245,-0.4183560509895422,-0.2224616017020763,-0.4782283022476529,-0.4224902431536684,-0.1371847925941191,-0.246490430583512,0.33943889402701,-1.6743728653361516,-0.917961797434843,-0.9684031060821204,-0.3365753418278593,-1.2172096132591783,0.7300972852455971,0.8673727992425402,-1.4178581600132871,0.8878823829409198,0.8834822262126095,1.111168323494216,0.5887474899590859,0.0045166656107065,0.383213102057488,0.5745676919749862,0.2723383683514059,4000000.0,1,4906505.5
Rubén García Santos,28.0,113,2,24,,30/06/2026,01/07/2019,,-0.4183560509895422,-0.1724057390846044,-0.222443824065787,-0.1768716130181332,-0.3732977778281686,0.6189956318585909,-0.0618523583693609,-1.1098083595656825,-0.4082473174791663,-0.5407639577297945,0.1481993413893512,-2.163530555378013,0.9993071986842392,0.5225412735244104,-0.2118546215840664,1.1183846353797524,0.6889552014154714,0.1874186746504982,1.129779257041876,0.3763481102110401,0.659377513756231,1.0335574033061914,1.0569422023013637,2000000.0,1,4775228.0
Bryan Zaragoza Martínez,28.0,113,2,24,6.0,30/06/2025,09/08/2024,0.2483482204242962,-0.3700990472611269,-0.32257332693702,-0.6316989891567725,-0.2751190650723473,-0.4205203748749785,0.2728012068817497,1.342667025017937,-1.9566551182213865,-1.045390417423762,-0.6690557022354923,0.3360331494189535,-3.02382232094059,1.6723319822808442,1.064419385367186,-0.8148563907986768,0.6112796800143208,-0.1864164101716499,0.1874186746504982,1.031409844845005,0.6087427630862485,0.7146103960959796,1.1646973208293927,-0.0842997379894837,12000000.0,1,13136492.0
Raúl García de Haro,28.0,113,2,24,,30/06/2028,10/08/2023,-0.3711687530306051,-0.2735850398042961,-0.1223498764671326,-0.222443824065787,-0.5698614212349895,-0.5621881660154082,-0.246490430583512,0.33943889402701,0.9602614949260374,-1.6825335173683578,-1.096694850587818,1.0194091776040213,0.4173447413097179,-0.4140448468686315,0.3254946873997646,1.044399064279705,0.9339828334286864,1.1752727634083169,-0.2744561497713605,-1.2310866356830266,0.6087427630862485,0.383213102057488,-0.081131895641021,0.201010747083228,3500000.0,1,5291485.0
Moisés Gómez Bordonado,28.0,113,2,24,,30/06/2027,28/07/2022,-0.0614102663031544,-0.2735850398042961,-0.5227967774069076,-0.0689731371566674,-0.5207376952078825,-0.5149655689685982,0.6189956318585909,-0.0618523583693609,-0.827526106680448,0.1439433691394832,-0.5407639577297945,0.1304648187610715,-1.1311804367029208,0.5281898501666156,0.8181111527113788,-0.2118546215840664,1.0261837344042193,0.4944281766183333,-0.7363309741932195,1.0805945509434405,-0.0419622649643351,0.7698432784357282,0.2467178981669826,1.0569422023013637,3000000.0,1,5326839.0
Enrique Barja Alfonso,28.0,113,2,24,,30/06/2026,01/01/2018,,-0.5631270621747884,-0.2725174643195482,-0.2736007197021602,-0.1277478869910261,-0.4677429719217884,-0.0733932180950914,-0.8644348631621029,-0.1688675166149007,-1.130342830749708,-0.9684031060821204,-0.5733199223571772,-0.78706373047789,0.326282415087634,0.0299248082127962,0.0393961155886878,0.3346769770877216,-0.672733972164495,-0.7363309741932195,0.7854863143528278,-0.7391462235899604,0.4384459843972366,0.7057076094981877,0.7003040959604736,1800000.0,1,4251395.0
José Manuel Arnáiz Díaz,28.0,113,2,24,14.0,30/06/2025,01/07/2023,-0.4331204503760953,-0.2253280360758808,-0.1223498764671326,-0.4270714066112797,-0.1768716130181332,-0.2316299866877389,-0.7657820680487738,-1.6670173679548448,0.6779792420408028,-1.2577714507386273,-1.096694850587818,-0.1623413623420573,-0.0988303180278283,1.13391215540356,0.8181111527113788,0.4413972950650947,0.8878823829409198,0.2999011518211952,-0.2744561497713605,0.1952698411716021,0.4228270407860818,0.2175144550382423,1.1646973208293927,-0.2269549805258396,1800000.0,0,2036003.375
Jorge de Frutos Sebastián,28.0,113,2,76,,30/06/2028,17/08/2023,-0.0614102663031544,-0.2253280360758808,-0.4727409147894356,-0.2736007197021602,-0.1768716130181332,-0.184407389640929,0.6189956318585909,-0.0618523583693609,-0.1688675166149007,-0.7905331774459238,-1.0539309357525857,0.542869346138988,-1.045151260146663,0.9993071986842392,0.8673727992425402,-0.1616044741495156,0.7034805809898538,1.2725362758068857,-0.7363309741932195,0.9822251387465696,0.4228270407860818,0.5489117490767338,1.1646973208293927,0.9142869597650076,4000000.0,1,5535597.0
Álvaro García Rivera,28.0,113,2,76,7.0,30/06/2028,23/08/2018,,-0.3218420435327115,-0.4727409147894356,-0.3759145109749066,-0.3733665171265614,-0.184407389640929,0.965190056835432,0.33943889402701,-1.4861846967459953,-0.4931997308051125,-0.9256391912468878,1.3936717156598986,-3.1958806740531056,1.403122068842202,0.8181111527113788,-0.4631053587568208,0.5190787790387877,0.8834822262126095,-0.2744561497713605,1.2281486692387469,1.1664899299867488,0.659377513756231,1.4269771558757955,0.9856145810331854,2500000.0,1,5417689.0
Isaac Palazón Camacho,28.0,113,2,76,7.0,30/06/2028,23/01/2020,,-0.3218420435327115,-0.4727409147894356,-0.3759145109749066,-0.2259953390452402,-0.1371847925941191,1.1382872693238526,0.5400845202251955,-0.6393379380902917,-0.6631045574570047,-0.7118196170707248,1.1664858691454776,-0.3569178476966014,1.3358195904825416,0.9658960923048632,-1.1666074228405328,1.256685986843052,1.369799788205455,-0.2744561497713605,1.2281486692387469,2.4214210555128743,0.8250761607754767,1.361407197114195,1.2709250661058973,4000000.0,1,6973211.5
Sergio Camello Pérez,28.0,113,2,76,,30/06/2027,17/08/2023,0.0934689770605708,-0.2253280360758808,-0.4727409147894356,-0.222443824065787,-0.3242427910994543,-0.3260751807813587,-0.0733932180950914,0.5400845202251955,0.4897910734506465,-1.1728190374126812,-1.310514424763981,0.6450131458906125,-0.5289762008091169,0.5281898501666156,1.064419385367186,0.692648032237849,0.9339828334286864,0.7862187138140405,-0.2744561497713605,-0.0998383954190107,0.6552216936612902,0.4936788667369852,0.5089977332133855,0.8429593384968296,3500000.0,1,6522726.0
Adrián Embarba Blazquez,28.0,113,2,76,,30/06/2025,26/07/2024,-0.5647678072352618,-0.2253280360758808,-0.5728526400243794,-0.5805420935203993,-0.1768716130181332,-0.3260751807813587,0.2728012068817497,-0.4631436107657319,-0.1688675166149007,-0.3657711108161933,-0.4552361280593293,0.689076460364742,-0.6150053773653745,0.8647022419649181,0.7195878596490559,-0.1616044741495156,1.0261837344042193,1.2725362758068857,0.1874186746504982,0.8838557265496987,2.0495896109125407,0.4936788667369852,0.7712775682597884,0.6289764746922957,1500000.0,1,2939541.25
Raúl de Tomás Gómez,28.0,128,2,76,,30/06/2027,13/09/2022,1.255063302288511,-0.5631270621747884,-0.32257332693702,-0.222443824065787,-0.5207376952078825,-0.184407389640929,0.0997039943933291,-0.6637892369639175,1.1484496635161938,-0.917961797434843,-0.9256391912468878,0.4653207360970358,0.2452863881972024,0.6627948068859366,1.310727618022993,0.9438987694106034,0.9339828334286864,0.2026376394226262,0.1874186746504982,0.4411933716637795,0.8876163465364987,0.383213102057488,0.5089977332133855,0.7716317172286516,800000.0,1,2375441.75
Sergio Guardiola Navarro,28.0,113,2,76,,30/06/2025,04/09/2024,-0.6189755424125657,-0.3218420435327115,-0.1724057390846044,-0.3247576153385333,-0.3242427910994543,-0.3260751807813587,-0.4195876430719326,-1.2657261155584738,0.8661674106309593,-1.5975811040424115,-1.524333998940144,0.6450131458906125,0.7614614475347486,0.2589799367279735,1.064419385367186,0.6423978848032982,0.7495810314776202,0.7862187138140405,-0.2744561497713605,-0.2473925137143171,0.6552216936612902,0.2727473373779909,0.1155779806437811,0.1296831258150501,600000.0,1,2272130.75
Hugo Álvarez Antúnez,28.0,113,2,69,14.0,30/06/2028,18/07/2024,-0.5647678072352618,-0.3700990472611269,-0.4226850521719638,-0.1712869284294138,-0.4716139691807754,-0.4677429719217884,0.0997039943933291,1.1420213988197518,-0.4511497695001353,0.3563244024543484,0.1862225944691595,-0.3802261586823788,-1.045151260146663,0.5281898501666156,0.4240179804620875,-0.1616044741495156,0.3807774275754881,-1.0617880217587712,-0.2744561497713605,0.8838557265496987,-0.3673147789896269,0.5489117490767338,0.7057076094981877,0.7003040959604736,7500000.0,1,11639999.0
Iago Aspas Juncal,28.0,113,2,69,,30/06/2026,07/07/2015,,-0.2735850398042961,-0.0722940138496607,-0.4270714066112797,-0.2751190650723473,-0.2316299866877389,1.6575789067891142,1.1420213988197518,0.6779792420408028,-1.5126286907164657,-1.524333998940144,2.3567699561515654,-0.7010345539216323,1.2012146337632206,1.6555591437411228,0.9438987694106034,1.256685986843052,1.1752727634083169,3.882417270025369,1.129779257041876,2.700294638963124,1.1012405724742198,0.7057076094981877,1.4135803086422531,2500000.0,1,4206236.0
Borja Iglesias Quintas,28.0,113,2,69,14.0,30/06/2025,19/07/2024,-0.4486083747124678,-0.1770710323474654,-0.2725174643195482,-0.0689731371566674,-0.2259953390452402,-0.0899621955473092,0.4458984193701703,-0.2624979845675464,1.242543747811272,-0.8754855907718699,-1.1394587654230508,-0.4622508561210646,1.2776365068722948,-0.6832547603072735,1.21220432496067,1.094649211714256,1.0261837344042193,-1.1590515341573402,-0.2744561497713605,-0.1490231015174462,-0.4602726401397103,0.6041446314164824,-0.2122718131642224,0.8429593384968296,3000000.0,1,2874652.75
Williot Theo Swedberg,85.0,327,2,69,,30/06/2027,01/07/2022,-0.2937291313487425,-0.514870058446373,-0.1724057390846044,-0.4270714066112797,-0.4716139691807754,-0.3732977778281686,-0.0733932180950914,0.9413757726215664,-0.2629616009099789,0.5262292291062406,-0.3697082983888641,0.089865824553114,-1.1311804367029208,1.2012146337632206,0.4732796269932489,0.0896462630232386,0.6573801305020872,-0.7699974845630642,-0.7363309741932195,0.4903780777622149,-0.3673147789896269,0.4936788667369852,0.5745676919749862,0.8429593384968296,5000000.0,1,11205028.0
Fernando López González,28.0,113,2,68,,30/06/2028,01/07/2023,,-0.4666130547179576,-0.5227967774069076,-0.5805420935203993,-0.6189851472620966,-0.3732977778281686,-1.2850737055140355,0.740730146423381,-1.297996528155839,-0.5781521441310585,-0.4124722132240967,-0.6819982785223202,-1.1311804367029208,0.057072501648992,0.5225412735244104,-0.3123549164531682,0.5190787790387877,-1.4508420713530474,-0.7363309741932195,0.4411933716637795,-0.8785830153150855,0.2727473373779909,-0.1467018544026217,0.201010747083228,1500000.0,0,2118025.5
Iker Losada Aragunde,28.0,113,2,69,10.0,30/06/2025,30/01/2025,-0.541535920730703,-0.4666130547179576,-0.3726291895544919,-0.5293851978840262,-0.2751190650723473,-0.3732977778281686,-0.246490430583512,0.740730146423381,-0.0747734323198225,-1.215295244075654,-1.3960422544344462,,-0.9591220835904054,0.7973997636052575,0.8181111527113788,0.2906468527614421,0.8878823829409198,,,0.7854863143528278,,0.383213102057488,0.5745676919749862,0.6289764746922957,1800000.0,1,4529453.5
Alfonso González Martínez,28.0,113,2,69,,30/06/2025,01/07/2024,-0.657695353253497,-0.2735850398042961,-0.4727409147894356,-0.4782283022476529,-0.6189851472620966,-0.4677429719217884,-0.0733932180950914,-0.6637892369639175,-0.0747734323198225,-1.5975811040424115,-1.6526257434458418,-0.4625397820452714,-0.5289762008091169,0.7973997636052575,0.7688495061802174,-0.010854031845863,0.7495810314776202,-0.3809434349687879,0.6492934990723571,0.6871169021559568,-0.506751570714752,0.383213102057488,0.7712775682597884,0.5576488534241177,2000000.0,1,3306045.75
Pablo Durán Fernández,28.0,113,2,69,,30/06/2027,18/07/2024,-0.657695353253497,-0.514870058446373,-0.4226850521719638,-0.5293851978840262,-0.4224902431536684,-0.5149655689685982,-0.7657820680487738,-0.0618523583693609,0.1134147362703337,-1.215295244075654,-1.1822226802582834,,-0.184859494584086,0.191677458368313,0.8181111527113788,0.2906468527614421,0.7956814819653868,,,0.0477157228762956,,0.1622815726984937,0.4434277744517848,0.1296831258150501,3500000.0,0,2971161.5
浅野 拓磨,54.0,237,2,73,14.0,30/06/2026,06/07/2024,-0.3711687530306051,-0.1288140286190501,-0.5227967774069076,-0.5805420935203993,-0.4224902431536684,-0.184407389640929,0.0997039943933291,-0.6637892369639175,0.772073326335881,-1.4701524840534923,-0.583527872565027,2.22802572958882,0.4173447413097179,1.6050295039211837,1.310727618022993,-0.010854031845863,0.4729783285510212,0.5916916890169024,-0.2744561497713605,0.4903780777622149,2.003110680337499,0.4936788667369852,1.558117073398997,0.2723383683514059,2500000.0,1,5901680.0
Cyle Christopher Larin,13.0,79,2,73,14.0,30/06/2028,03/08/2023,,-0.2735850398042961,-0.4226850521719638,-0.4782283022476529,-0.2751190650723473,-0.5149655689685982,0.2728012068817497,-0.4631436107657319,1.4307319164014285,-1.3427238640645731,-1.4388061692696787,1.8451552929680648,1.6217532130973258,-0.2121374117896499,0.7195878596490559,0.9438987694106034,0.7495810314776202,1.1752727634083169,0.1874186746504982,0.5887474899590859,2.281984263787749,0.2175144550382423,-0.0155619368794202,0.2723383683514059,3500000.0,1,4599372.0
