Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Posición específica,Posición secundaria,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,understat_goals,understat_xg,understat_assists,understat_xa,understat_shots,understat_key_passes,understat_yellow_cards,understat_red_cards,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,Valor_Predicho
Daniel Ian Bentley,46.0,196,3,,,112,,30/06/2027,2000000.0,25/01/2023,1797345.6031133728,,4.994115088706437,378.61934111131427,-0.0007084668010173267,-0.6870230799051025,-0.0005236399978296724,-0.8221134815946767,-0.9250619458901272,-0.9205540250267538,-1.164471814624751,-0.3596700104893391,70.99908656794426,70.99805034899381,-1.9196725210611232,-1.8867415507617589,10.98740402805391,-1.6883156424196302,-1.7434944669090149,16.987523115691076,-2.180552526152674,-1.860801012366892,25.99022200862958,29.990112880531953,47.9948679915498,-1.646170259563984,-1.019767152105576,68.99923112354686,-1.5663339111374803,-1.0807008554371471,63.99765381704065,-2.258523972184142,66.99942675735942,-1.878144646325071,-2.1799631107886825,21.991000986901405,2.5740570444998614,49.996483428864565,21.992221172775224,-1.1083979340612995,-1.1027981351171354,10.987832145975347,-1.738153573116307,71.014227202245,67.01322015051751,69.01377930752358,70.01397878287284,72.01443108824748,1540039.0
Rodrigo Martins Gomes,72.0,292,0,4.0,5.0,112,6.0,30/06/2029,15000000.0,01/07/2024,12001217.30566313,1.0,34.003640462587875,2690.378414871315,1.999948455535634,-0.1442168621363952,0.9998048211704962,-0.1866970648843373,0.2833902490609567,0.2441555120376148,2.8879578302461373,-0.3596700104893391,71.99935334132503,82.00098485618221,0.1460851350731666,0.9432977421088052,51.998341736665175,0.1294809801689778,-0.1671217779118494,75.00299597177532,-0.0084514478320112,-0.344366573755772,64.00035939709856,73.00158413590475,80.00340473973421,0.8797726054472984,1.0666096770438995,74.00056499045067,0.7314857096967212,0.2558142282541334,56.99578640337531,0.0560844210305427,41.99275742284035,0.3346769770877216,-0.619151620779602,53.999537735085816,-0.1768716130181332,65.00048502957601,56.00129146772117,-0.1670470017979968,-0.0429135492329123,48.99796953444434,-0.1131248093774686,9.99795402601847,12.998814387956322,9.998039678058586,13.999039473550116,9.997891138640178,14582566.0
Gonçalo Manuel Ganchinho Guedes,72.0,292,2,3.0,2.0,112,6.0,30/06/2027,13000000.0,08/08/2022,,1.0,16.99805662272634,946.8059070549231,3.0002769167039594,0.0300707274414627,2.0001332823388216,0.1024304908645362,0.236911318485915,0.1828550100868585,-1.164471814624751,-0.3596700104893391,75.00015366146732,74.99911744251686,0.8346710204512632,1.034589332201404,70.0031436575189,-0.0051706215042524,1.2614659714918317,78.00379629191761,0.9295012905337294,1.1720678648553478,64.00035939709856,77.0026512294278,82.00393828649574,1.0127169667636815,0.9993071986842392,75.00083176383143,0.6658337205300298,1.2778551746062892,73.00005477746751,-0.1941435133710448,70.0002270775017,0.8878823829409198,0.0497675892242896,49.99847064156276,-0.4224902431536684,73.00261921662211,69.00475952167109,0.5175718580298598,-1.3677692815881912,33.99396793373289,-1.0111670209173529,8.997687252637707,11.99854761457556,10.998306451439351,8.997705606646303,8.997624365259416,6639625.5
황희찬,18.0,87,2,1.0,3.0,112,,30/06/2028,17000000.0,01/07/2022,16002735.620388525,1.0,29.001998156746247,2154.2023596850922,12.003233067218888,1.8528882137555929,3.000461743507147,0.6809430271801227,1.1664899299867488,0.1215545081361023,1.0459443553048242,-0.3596700104893391,76.00042043484808,75.99938421589763,0.5395627838606504,1.125880922294003,68.00261011075739,0.3314583826788231,1.5077742041476383,77.00352951853685,0.3371100873553669,0.2308326960622389,67.00115971724085,75.00211768266628,88.00553892678032,0.8797726054472984,1.403122068842202,77.00136531059296,0.7314857096967212,0.9633810372671644,84.00298928465591,0.6190972734341147,74.00129417102475,0.8878823829409198,0.2727406592255868,36.995002587612845,-0.3242427910994543,75.00315276338364,72.00555984181338,0.9454586454222702,-0.7053414154105517,35.99450148049442,-1.224986595093516,10.998220799399233,6.997213747671745,9.998039678058586,10.998239153407829,14.999225005543995,16623040.0
Carlos Roberto Forbs Borges,72.0,298,2,3.0,2.0,112,,30/06/2025,8000000.0,30/08/2024,,2.0,,,,,,,,,,,69.9988197945635,80.00045130942068,0.3920086655653439,0.8063603569699069,52.99860851004594,-0.1398222231774826,0.6703262131178945,69.00139533149074,0.4358419545517606,0.3354143814836954,52.99742488991017,65.99971672223941,92.00660602030337,1.34507787005464,1.13391215540356,67.99896435016609,1.3223536121969444,0.0199586252497898,64.99792059042142,-0.1315865297706479,44.99355774298263,0.4268778780632546,-0.2846920157776562,41.99633645451666,-0.6189851472620966,60.99941793605296,65.00369242814803,0.0896850706374493,-0.9703125618816076,32.99370116035213,-1.2677505099287485,4.996620159114656,7.997480521052511,11.998573224820113,4.99663851312325,5.996824045117126,6712899.0
Ndemeni Bastien Chefren Meupiyou Menadjou,32.0,145,1,0.0,11.0,112,,30/06/2029,2500000.0,29/08/2024,796966.024432024,2.0,0.9928012440331351,7.497482017865195,-0.0007084668010173267,-0.6870230799051025,-0.0005236399978296724,-0.8221134815946767,-0.9250619458901272,-0.9205540250267538,-1.164471814624751,2.273875306699427,60.99641883413664,81.00071808280144,-0.8376089868955428,-1.1107630349746689,63.00127624385357,-1.5536640407464,-1.004569768941593,36.99285858330633,-1.440063522179721,-0.5535299445986852,47.99609102300636,48.99518157476645,60.99833604549972,-0.7820319110074927,-1.5581869789828602,55.99576306959694,-1.3693779436374058,-1.866886198784959,68.99898768394446,-0.6945993821742199,70.0002270775017,-1.0944369880330402,-0.6748948882799263,62.00167192213192,-0.4224902431536684,42.99461601519923,44.998356960532774,-1.193975291539782,0.3987050282188473,65.00223790853654,0.4000421686453224,12.998754346160759,6.997213747671745,4.996705811154774,8.997705606646303,7.997357591878654,3417444.0
Samuel Luke Johnstone,46.0,196,3,,,112,,30/06/2028,8000000.0,30/08/2024,10000458.148300432,1.0,19.99904200623132,1800.0860844315048,-0.0007084668010173267,-0.6870230799051025,-0.0005236399978296724,-0.8221134815946767,-0.9250619458901272,-0.9205540250267538,-0.7960691196364885,-0.3596700104893391,76.00042043484808,75.99938421589763,-1.9688572271595584,-1.8867415507617589,16.989004668338474,-2.765528455805472,-1.6449711738466917,15.98725634231031,-1.9830887917598865,-1.5993467988132506,34.99262296905644,17.986911599962802,37.992200257742184,-1.5132258982476008,-0.750557238666934,73.00029821706991,-2.485461759471161,-1.0807008554371471,63.99765381704065,-1.8831820705817608,67.99969353074017,-1.7398432948617717,-2.1799631107886825,16.989667119997584,2.770551948608289,47.99594988210305,41.997556640390485,-1.5362847214537103,-1.4560929970785432,16.989432786259925,-1.4388061692696787,77.01582784252957,76.01562111094438,69.01377930752358,74.01504587639589,77.01576495515128,2222836.0
Saša Kalajdžić,6.0,50,2,1.0,,112,,30/06/2027,5000000.0,31/08/2022,11000837.726981781,1.0,10.99608585571639,131.538211202738,1.999948455535634,-0.2914196083159414,-0.0005236399978296724,-0.3051333862870033,-0.7391462235899604,-0.6753520172237288,-1.164471814624751,-0.3596700104893391,75.00015366146732,74.99911744251686,0.0969004289747311,1.125880922294003,83.00661171146882,0.6007615860252836,1.21220432496067,74.00272919839455,-0.3046470494211925,-0.0306215174914024,64.00035939709856,76.00238445604704,52.99620185845362,-1.247337175614834,-1.288977065544218,78.00163208397372,-1.3037259544707145,0.6489068999280394,85.00325605803667,-0.8822703329754106,83.00369513145162,0.3807774275754881,-1.0650977607821963,33.994202267470556,-0.1768716130181332,75.00315276338364,57.001558241101925,0.5175718580298598,-0.7053414154105517,45.99716921430205,-0.2841804687183989,6.99715370587618,5.996946974290983,12.998839998200875,13.999039473550116,14.999225005543995,5041308.0
Yerson Mosquera Valdelamar,16.0,82,1,0.0,6.0,112,,30/06/2030,8000000.0,01/07/2021,3497990.8868716657,1.0,15.997728161558017,1230.8991900267274,1.999948455535634,-0.3432354866976463,0.9998048211704962,-0.6821208626349223,-0.4602726401397103,-0.6140515152729725,0.3091389653282991,-0.3596700104893391,71.99935334132503,79.00018453603992,-1.0835325173877202,-1.475929395345064,70.0031436575189,-0.2071480240140977,-0.8567848293481092,40.993925676829384,-0.7983063854031613,-0.9718566862845114,53.99769166329094,62.99891640209712,78.00287119297269,1.0127169667636815,-0.615952281947613,67.99896435016609,-0.6472060628037998,-1.6310305957806157,84.00298928465591,0.0560844210305427,78.0023612645478,-0.8639347355942077,0.6629435317278569,70.00380610917802,-0.3733665171265614,44.99514956196076,36.996222773486664,-0.2526243592764789,0.6636761746899031,72.00410532220188,0.7421534873271831,7.997420479256943,6.997213747671745,7.997506131297062,9.997972380027065,7.997357591878654,7350316.5
axel-tuanzebe,73.0,305,1,6.0,0.0,48,,30/06/2025,5000000.0,08/09/2023,5998939.833575038,1.0,,,,,,,,,,,73.99988688808655,74.99911744251686,0.1952698411716021,-1.2020546250672677,71.00341043089968,0.1968067810055929,-0.364168364036495,66.00059501134845,-0.551476717412177,-0.5535299445986852,69.00169326400237,68.00025026900094,75.0020708728304,1.2786056893964484,0.1243749800086525,74.00056499045067,0.2062697963631894,-1.0020823211023655,84.00298928465591,0.0560844210305427,76.00182771778628,-0.9100351860819742,0.7744300667285055,73.00460642932032,-0.2259953390452402,62.99995148281449,49.99969082743659,0.7743039304653061,0.796161747925431,74.00463886896341,0.7849174021624157,4.996620159114656,7.997480521052511,4.996705811154774,12.998772700169354,11.998424685401705,5073998.0
Dara Joseph O'Shea,48.0,216,1,0.0,6.0,48,,30/06/2029,14000000.0,25/08/2024,6999319.412256387,1.0,33.00331200141955,2899.447063255495,3.0002769167039594,-0.4215741983648609,4.000790204675473,-0.035053197400142,-0.0419622649643351,-0.1236474996669226,0.6775416603165617,2.273875306699427,75.00015366146732,77.99991776265915,-0.0014689832221397,-1.01947144488207,80.00581139132655,-0.0724964223408675,-0.9060464758792706,51.99686018401778,-0.946404186197752,-1.0241475289952395,57.998758756813984,61.998649628716365,70.00073700592658,0.0821064375489987,-0.615952281947613,72.00003144368914,-0.1219901494702679,-1.3951749927762718,86.00352283141743,0.3063123554321303,78.0023612645478,-1.4632405919351723,0.6629435317278569,74.00487320270108,-0.5207376952078825,41.99434924181847,44.998356960532774,-0.4237790742334431,0.8844854634157829,75.00490564234417,0.8276813169976484,12.998754346160759,7.997480521052511,6.997239357916298,6.997172059884777,9.997891138640178,12955853.0
leif-davis,46.0,196,1,7.0,5.0,48,,30/06/2028,25000000.0,25/07/2022,796966.024432024,2.0,,,,,,,,,,,77.00068720822884,80.00045130942068,1.2281486692387469,-0.2434929290949797,66.00207656399586,0.6007615860252836,-0.4134300105676565,74.00272919839455,1.2256968921229108,1.4335220784089893,73.00276035752543,75.00211768266628,80.00340473973421,1.079189147421873,0.5954923285262761,75.00083176383143,0.7314857096967212,0.1771956939193522,78.00138864437133,1.1195531422372895,70.0002270775017,0.2424760761121886,0.1055108567246139,72.00433965593955,-0.3733665171265614,78.00395308352593,55.0010246943404,0.5175718580298598,0.7078380324350791,73.00437209558265,0.6993895724919506,12.998754346160759,5.996946974290983,8.997772904677825,9.997972380027065,12.998691458782467,22955516.0
Jens-Lys Michel Cajuste,85.0,332,0,11.0,9.0,48,7.0,30/06/2025,12000000.0,19/08/2024,12001217.30566313,1.0,26.00101277324127,985.8187170404879,-0.0007084668010173267,-0.2649132445176014,2.0001332823388216,-0.1821371529100409,-0.1813990566894601,-0.0010464957654101,1.4143470502930868,-0.3596700104893391,75.00015366146732,79.00018453603992,0.0477157228762956,0.3499024065069127,66.00207656399586,0.6007615860252836,0.0791864547439576,74.00272919839455,0.3864760209535638,-0.1874940456235872,75.00329390428695,78.00291800280857,65.99966991240353,0.215050798865382,0.5281898501666156,70.99976467030838,0.5345297421966467,0.6489068999280394,76.0008550976098,0.4939833062333209,76.00182771778628,0.4729783285510212,0.6072002642275326,72.00433965593955,-0.5698614212349895,75.00315276338364,44.998356960532774,0.6031492155083419,0.840323605670607,72.00410532220188,0.5710978279862527,5.996886932495418,11.99854761457556,11.998573224820113,5.996905286504015,6.997090818497892,11750471.0
Benjamin Anthony Johnson,46.0,196,1,6.0,7.0,48,,30/06/2028,9000000.0,01/07/2024,7999698.990937736,1.0,13.997071239221365,508.6620410631965,-0.0007084668010173267,-0.6239750401545024,-0.0005236399978296724,-0.8221134815946767,-0.6461883624398771,-0.9205540250267538,-0.7960691196364885,-0.3596700104893391,72.99962011470579,74.99911744251686,0.5887474899590859,-0.5173676993727763,65.0018097906151,-0.0051706215042524,-0.9060464758792706,68.00112855810998,0.5345738217481544,-0.4489482591772286,59.999292303575515,69.0005170423817,69.00047023254582,0.4144673408399569,-0.0102299767106684,65.99843080340457,0.2719217855298809,-0.294515512089335,71.99978800408675,0.4939833062333209,70.0002270775017,-0.3107293297410095,0.2169973917252625,72.00433965593955,-0.2751190650723473,61.99968470943372,38.996756320248195,-0.2526243592764789,0.796161747925431,73.00437209558265,0.7421534873271831,9.99795402601847,9.998014067814033,14.999373544962403,11.998505926788592,8.997624365259416,6803873.0
Julio César Enciso,68.0,273,0,10.0,3.0,48,14.0,30/06/2025,22000000.0,23/01/2025,22005013.092476618,1.0,11.996414316884714,475.6512018446417,-0.0007084668010173267,-0.1689798012849187,2.0001332823388216,0.3138214903246569,0.3763481102110401,-0.3688495074699476,-0.4276664246482259,-0.3596700104893391,72.99962011470579,84.00151840294373,0.5395627838606504,0.7607145619236075,39.995140456096024,0.3314583826788231,0.0791864547439576,79.00406306529837,0.5345738217481544,0.9106136513017064,65.00062617047932,77.0026512294278,77.00260441959193,0.2815229795235736,0.9993071986842392,66.99869757678533,0.9940936663634872,1.0419995716019457,49.99391898970997,-0.3818144641722354,41.99275742284035,1.1644850858675189,-0.1174622132766833,29.9931351739475,-0.2259953390452402,70.00181889647982,63.003158881386504,0.3464171430728956,-1.1911218506074874,37.995035027255945,-0.9256391912468878,9.99795402601847,6.997213747671745,8.997772904677825,12.998772700169354,10.998157912020941,20900340.0
Kalvin Mark Phillips,46.0,209,0,11.0,9.0,48,,30/06/2025,15000000.0,16/08/2024,15002356.041707177,1.0,11.996414316884714,357.61244342677924,-0.0007084668010173267,-0.6302068549327627,-0.0005236399978296724,-0.8221134815946767,-0.6926672930149187,-0.9205540250267538,-0.7960691196364885,2.273875306699427,75.00015366146732,74.99911744251686,0.6379321960575214,0.4411939965995116,63.00127624385357,0.5334357851886684,0.3254946873997646,71.00192887825227,0.28774415375717,1.224358707566076,77.00382745104848,74.00185090928551,64.99940313902277,-1.0479206336402591,0.326282415087634,72.00003144368914,0.5345297421966467,0.7275254342628207,73.00005477746751,-0.2567004969714416,75.00156094440553,0.6573801305020872,1.053146404230127,74.00487320270108,-0.2751190650723473,72.00235244324135,58.00182501448269,0.5175718580298598,0.796161747925431,76.00517241572493,0.9132091466681136,7.997420479256943,7.997480521052511,7.997506131297062,11.998505926788592,13.99895823216323,3533942.0
Nathan Paul Broadhead,34.0,175,2,3.0,2.0,48,,30/06/2026,5000000.0,09/01/2023,496852.1508276202,1.0,,,,,,,,,,,72.99962011470579,72.99858389575535,0.5395627838606504,0.9432977421088052,65.0018097906151,0.0621551793323626,0.7688495061802174,75.00299597177532,0.5839397553463513,0.9106136513017064,59.999292303575515,74.00185090928551,81.00367151311498,0.7468282441309152,0.6627948068859366,69.99949789692762,0.6658337205300298,0.6489068999280394,78.00138864437133,0.0560844210305427,65.99915998397866,0.7034805809898538,0.2727406592255868,31.993668720709024,-0.5207376952078825,73.00261921662211,70.00502629505185,0.3464171430728956,-0.6170176999201998,27.99236729344832,-1.0111670209173529,8.997687252637707,7.997480521052511,6.997239357916298,6.997172059884777,7.997357591878654,3988023.5
Benjamin Matthew Godfrey,46.0,209,1,0.0,11.0,48,,30/06/2025,8000000.0,05/01/2025,7999698.990937736,1.0,14.997399700389689,1130.866343909895,-0.0007084668010173267,-0.0529486826655301,-0.0005236399978296724,-0.7249668779369411,-0.2278779872645018,-0.736652519174485,-0.4276664246482259,-0.3596700104893391,75.00015366146732,75.99938421589763,0.1460851350731666,-0.7912424696505728,71.00341043089968,-0.0051706215042524,-0.4134300105676565,57.998460824302356,-0.0578173814302081,-0.7626933154415982,63.0000926237178,61.998649628716365,70.00073700592658,1.4780222313710232,-0.0775324550703289,72.00003144368914,-0.0563381603035764,-1.0020823211023655,82.00245573789438,-0.2567004969714416,79.00262803792857,0.0580742741611225,0.9974031367298029,75.00513997608184,-0.1768716130181332,55.998084069149144,43.99809018715201,-0.4237790742334431,0.7078380324350791,75.00490564234417,0.9987369763385788,6.99715370587618,5.996946974290983,11.998573224820113,13.999039473550116,10.998157912020941,7431048.5
Chiedozie Somkelechukwu Ogbene,64.0,221,2,2.0,10.0,48,,30/06/2028,8000000.0,28/08/2024,7999698.990937736,1.0,30.002326617914573,1984.1465212864769,4.000605377872285,0.7191371796419983,0.9998048211704962,0.8383094592681554,0.701700624236332,0.7345595276436647,-0.7960691196364885,-0.3596700104893391,73.99988688808655,73.9988506691361,0.6871169021559568,0.6237771767847092,62.00100947047281,0.0621551793323626,0.5718029200555718,76.00326274515608,0.4852078881499576,0.5445777523266085,56.998491983433226,72.00131736252399,90.00607247354185,1.6109665926874066,0.7973997636052575,72.00003144368914,0.009313828863115,0.1771956939193522,86.00352283141743,1.056996158636893,79.00262803792857,0.3807774275754881,0.1055108567246139,64.00220546889344,-0.2751190650723473,65.00048502957601,50.99995760081735,0.2608397855944135,0.4870287437091993,65.00223790853654,0.3145143389748572,10.998220799399233,4.99668020091022,10.998306451439351,11.998505926788592,13.99895823216323,7475021.0
Arijanet Anan Muriqi,86.0,241,3,,,48,,30/06/2028,6000000.0,17/07/2024,6999319.412256387,1.0,9.995757394548061,899.7904693800118,-0.0007084668010173267,-0.6870230799051025,-0.0005236399978296724,-0.6437841175409861,-0.9250619458901272,-0.6753520172237288,-1.164471814624751,-0.3596700104893391,72.99962011470579,75.99938421589763,-2.1655960515533006,-1.84109575571546,9.987137254673137,-0.8804060323802488,-1.5957095273155304,19.988323435833365,-1.5881613229743117,-1.9130918550776204,57.998758756813984,34.991446747435766,43.99380089802675,-1.4467537175894092,-1.8946993707811624,65.99843080340457,-1.631985900304172,-0.6089896494284598,65.99818736380217,-2.383637939384936,71.00049385088246,-1.8320441958373044,-2.1799631107886825,17.989933893378343,2.672304496554076,59.9991511626722,17.99115407925217,-0.1670470017979968,-1.765226001294775,16.989432786259925,-1.524333998940144,74.01502752238729,72.01455401742133,77.0159134945697,72.01451232963439,74.014964635009,5257122.5
jakub-stolarczyk,71.0,289,3,,,52,,30/06/2026,400000.0,01/07/2023,196738.2772232145,1.0,,,,,,,,,,,69.9988197945635,73.9988506691361,-2.116411345454865,-2.1606163210395555,12.987937574815419,-2.832854256642087,-1.94054105303366,9.985655702025731,-2.279284393349068,-1.808510169656164,30.99155587553339,11.985310959678223,30.990332844076832,-1.646170259563984,-2.500421676018107,56.996029842977705,-1.5006819219707888,-1.0807008554371471,62.997387043659884,-1.69551111978057,73.001027397644,-2.2008477997394365,-2.5144227157906283,8.987532932951474,2.5740570444998614,31.991681508010835,9.989019892206066,-2.819945083630941,-1.8977115745303028,12.988365692736878,-1.738153573116307,72.01449397562575,69.01375369727904,69.01377930752358,70.01397878287284,73.01469786162824,481203.0
Luke Jonathan Thomas,46.0,196,1,7.0,5.0,52,,30/06/2026,6000000.0,01/07/2020,10000458.148300432,2.0,11.996414316884714,939.8036078267448,-0.0007084668010173267,-0.4864189576192463,-0.0005236399978296724,-0.7886112314407634,-0.6461883624398771,-0.7979530211252412,-0.0592637296599633,-0.3596700104893391,69.9988197945635,71.99831712237457,0.3428239594669085,-0.6086592894653751,59.00020915033052,-0.2071480240140977,-0.0685984848495266,67.00086178472921,0.1396463529625793,0.0739601679300541,63.0000926237178,64.99944994885865,77.00260441959193,0.4144673408399569,0.191677458368313,65.99843080340457,0.4032257638632638,-1.7096491301153969,73.00005477746751,0.4939833062333209,64.99889321059788,-0.6795329336431416,0.2169973917252625,67.00300578903574,-0.3242427910994543,61.99968470943372,39.997023093628954,-0.1670470017979968,0.5311906014543752,68.00303822867883,0.5283339131510202,11.998487572779997,6.997213747671745,9.998039678058586,10.998239153407829,11.998424685401705,2146130.0
boubakary-soumare,32.0,171,0,11.0,9.0,52,14.0,30/06/2026,14000000.0,02/07/2021,14001976.463025827,1.0,28.001669695577924,2289.246701942816,-0.0007084668010173267,-0.6803673837885457,0.9998048211704962,-0.3252074850040155,-0.8785830153150855,-0.4301500094207038,2.5195551352578747,-0.3596700104893391,75.00015366146732,77.99991776265915,0.3920086655653439,-0.060909748909782,63.00127624385357,0.6680873868618987,0.2269713943374418,77.00352951853685,0.6333056889445482,0.2831235387729672,77.00382745104848,78.00291800280857,71.00100377930735,0.6138838828145319,-0.481347325228292,73.00029821706991,0.2062697963631894,-0.1372784434197725,80.00192219113286,0.3063123554321303,81.00316158469009,0.1963756256244221,0.7744300667285055,71.00407288255879,-0.6189851472620966,75.00315276338364,52.00022437419811,0.8598812879437882,0.6636761746899031,73.00437209558265,0.7421534873271831,10.998220799399233,5.996946974290983,12.998839998200875,4.99663851312325,9.997891138640178,14144090.0
jordan,29.0,132,2,1.0,,92,,30/06/2027,3000000.0,03/02/2025,2997801.097530992,1.0,35.003968923756204,2563.336700302937,4.000605377872285,0.5599856375627644,7.001775588180449,1.5513223547918582,1.305926721711874,0.6119585237421522,1.4143470502930868,2.273875306699427,73.99988688808655,73.9988506691361,0.8346710204512632,0.9432977421088052,72.00367720428044,0.3314583826788231,1.0151577388360244,76.00326274515608,0.8307694233373357,1.015195336723163,58.99902553019475,75.00211768266628,70.00073700592658,0.215050798865382,0.8647022419649181,74.00056499045067,0.7314857096967212,0.7275254342628207,79.00165541775209,0.4314263226329241,71.00049385088246,0.7495810314776202,0.6072002642275326,51.999004188324285,-0.0786241609639191,71.00208566986059,72.00555984181338,0.3464171430728956,0.0012483085122636,58.000370494871206,-0.1986526390479338,5.996886932495418,7.997480521052511,6.997239357916298,15.999573020311644,7.997357591878654,4710475.5
Oliver William Skipp,46.0,196,0,11.0,9.0,52,,30/06/2029,12000000.0,19/08/2024,15002356.041707177,1.0,20.999370467399643,659.7116386996136,-0.0007084668010173267,-0.4873866791502432,-0.0005236399978296724,-0.5631591119571209,-0.7391462235899604,-0.49145051137146,-0.0592637296599633,-0.3596700104893391,73.99988688808655,75.99938421589763,-0.2473925137143171,-0.5173676993727763,50.99807496328442,0.6007615860252836,-0.5119533036299793,67.00086178472921,0.2383782201589731,-0.2920757310450438,76.00356067766772,74.00185090928551,66.9999366857843,-0.7820319110074927,-0.0775324550703289,70.99976467030838,0.6001817313633383,-0.2158969777545538,63.99765381704065,-0.1315865297706479,65.99915998397866,-0.4029302307165425,0.495713729226884,76.0054067494626,-0.5207376952078825,69.00155212309906,54.00075792095964,0.5175718580298598,0.7078380324350791,74.00463886896341,0.7849174021624157,7.997420479256943,11.99854761457556,8.997772904677825,6.997172059884777,4.996557271736364,10967855.0
Kasey Ian McAteer,46.0,220,2,2.0,3.0,52,,30/06/2028,900000.0,01/07/2023,296776.2350913491,1.0,,,,,,,,,,,70.99908656794426,76.9996509892784,0.293639253368473,0.7607145619236075,61.00074269709204,0.0621551793323626,0.7688495061802174,70.0016621048715,0.4358419545517606,0.3354143814836954,67.00115971724085,73.00158413590475,83.00420505987651,0.8133004247891068,0.5281898501666156,66.99869757678533,0.7314857096967212,0.1771956939193522,76.0008550976098,0.0560844210305427,60.99782611707484,0.4729783285510212,0.1055108567246139,42.996603227897424,-0.4224902431536684,67.00101857633753,56.00129146772117,0.0896850706374493,0.0454101662574396,57.00010372149044,-0.1986526390479338,9.99795402601847,4.99668020091022,8.997772904677825,8.997705606646303,4.996557271736364,2582594.0
victor-kristiansen,22.0,96,1,7.0,,52,,30/06/2028,16000000.0,20/01/2023,15002356.041707177,2.0,32.00298354025122,2323.257869622539,-0.0007084668010173267,-0.6121753167225006,3.000461743507147,0.3135786431569873,-0.6461883624398771,0.4893575198406397,0.6775416603165617,-0.3596700104893391,75.00015366146732,81.00071808280144,0.8838557265496987,-0.0152639538634826,54.999142056807464,0.264132581842208,0.2762330408686033,74.00272919839455,0.3371100873553669,0.3877052241944237,64.00035939709856,74.00185090928551,73.00153732606887,0.3479951601817653,0.2589799367279735,72.00003144368914,0.5345297421966467,1.1206181059367266,70.999521230706,0.8693252078357022,68.99996030412095,0.104174724648889,0.6072002642275326,72.00433965593955,-0.2751190650723473,55.998084069149144,52.00022437419811,-0.1670470017979968,0.751999890180255,75.00490564234417,0.8276813169976484,9.99795402601847,9.998014067814033,7.997506131297062,11.998505926788592,5.996824045117126,14313957.0
jannik-vestergaard,22.0,97,1,0.0,,52,14.0,30/06/2027,3000000.0,13/08/2021,,0.0,,,,,,,,,,,73.99988688808655,73.9988506691361,-0.444131338108059,-0.8368882646968722,78.00527784456501,0.0621551793323626,-0.8567848293481092,52.997126957398535,-0.7489404518049645,0.2831235387729672,71.0022268107639,61.998649628716365,28.989799297315308,-2.2444198854877087,-2.500421676018107,72.00003144368914,-2.4198097703044694,1.3564737089410703,69.99925445732522,-0.1315865297706479,90.00556254511696,-0.3107293297410095,1.276119474231424,72.00433965593955,-0.1277478869910261,58.99888438929143,59.002091787863456,0.1752624281159314,0.840323605670607,71.00383854882112,0.6993895724919506,15.999554666303048,10.998280841194799,10.998306451439351,14.999306246930882,9.997891138640178,3210530.0
Memeh Caleb Okoli,53.0,232,1,0.0,,52,,30/06/2029,12000000.0,09/07/2024,7999698.990937736,1.0,34.003640462587875,2908.4500194060097,-0.0007084668010173267,-0.4937501585512215,0.9998048211704962,-0.4831289456432924,-0.3208358484145852,-0.6140515152729725,2.151152440269612,-0.3596700104893391,73.99988688808655,77.99991776265915,-1.3294560478798976,-1.475929395345064,70.0031436575189,-0.0051706215042524,-0.6597382432234635,53.9973937307793,-0.9957701197959488,-0.6581116300201417,57.998758756813984,60.9983828553356,55.997002178595906,-0.5826153690329177,-0.8178597170265945,68.99923112354686,-0.4502500953037253,-0.9234637867675848,79.00165541775209,0.0560844210305427,90.00556254511696,-1.3710396909596394,0.3284839267259111,75.00513997608184,-0.3733665171265614,32.9919482813916,41.997556640390485,-0.9372432191043356,0.840323605670607,74.00463886896341,0.7849174021624157,7.997420479256943,8.997747294433271,9.998039678058586,9.997972380027065,13.99895823216323,11715444.0
patson-daka,98.0,360,2,1.0,,52,6.0,30/06/2026,12000000.0,01/07/2021,,1.0,,,,,,,,,,,71.99935334132503,72.99858389575535,-0.2965772198127526,0.8063603569699069,63.00127624385357,-0.2744738248507128,1.1629426784295087,74.00272919839455,0.4358419545517606,0.3354143814836954,60.999559076956274,74.00185090928551,85.00473860663803,1.4780222313710232,0.8647022419649181,70.99976467030838,0.4032257638632638,0.7275254342628207,79.00165541775209,0.2437553718317334,67.99969353074017,0.6112796800143208,-0.0059756782760347,19.990467440139874,-0.6189851472620966,52.997283749006854,75.00636016195566,0.0896850706374493,-1.632740428059247,27.99236729344832,-1.6098618286106092,7.997420479256943,5.996946974290983,8.997772904677825,4.99663851312325,10.998157912020941,10494648.0
