Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Posición específica,Posición secundaria,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,understat_goals,understat_xg,understat_assists,understat_xa,understat_shots,understat_key_passes,understat_yellow_cards,understat_red_cards,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,Valor_Predicho,Diferencia_Absoluta,Diferencia_Relativa
nikola-moro,Croacia,Croacia,Centrocampista,11.0,10.0,Bolonia,,30/06/2027,5000000.0,02/07/2023,6499129.622915713,1.0,23.000027389736296,838.7704332487439,0.9996199943673084,-0.3925456721204304,-0.0005236399978296,-0.6500069327339104,-0.4137937095646686,-0.2462485035684351,-1.164471814624751,-0.3596700104893391,75.00015366146732,77.99991776265915,0.4903780777622149,0.8063603569699069,69.00287688413815,0.6680873868618987,0.7688495061802174,74.00272919839455,0.5839397553463513,1.1197770221446195,80.00462777119077,77.0026512294278,65.99966991240353,-0.0508379237673845,0.1243749800086525,72.00003144368914,-0.2532941278036509,1.2778551746062892,75.00058832422904,0.8693252078357022,74.00129417102475,0.9339828334286864,0.3842271942262354,71.00407288255879,-0.2259953390452402,78.00395308352593,68.00449274829032,0.7743039304653061,0.6195143169447271,71.00383854882112,0.7849174021624157,8.997687252637707,8.997747294433271,9.998039678058586,12.998772700169354,10.99815791202094,5913556.5,913556.5,18.27113
riccardo-orsolini,Italia,Italia,Delantero,2.0,3.0,Bolonia,Nike,30/06/2027,20000000.0,01/07/2019,,2.0,33.00331200141955,1795.0844421256631,10.00257614488224,1.7723711426050544,2.0001332823388216,1.917303099029536,1.8171949580373323,1.286264045200471,-0.4276664246482259,-0.3596700104893391,81.0017543017519,81.00071808280144,1.326518081435618,1.1715267173403023,61.00074269709204,0.6007615860252836,1.5077742041476383,85.00566370558295,1.2750628257211076,1.4335220784089893,72.00249358414467,83.00425186971238,81.00367151311498,0.6803560634727235,1.13391215540356,76.0010985372122,0.7314857096967212,1.3564737089410703,78.00138864437133,0.4314263226329241,72.00076062426324,1.3949873383063514,-1.009354493281872,39.995802907755134,-0.5698614212349895,77.00368631014517,74.0060933885749,0.6887265729868239,-0.0429135492329123,47.99770276106358,-0.6690557022354923,10.998220799399231,10.9982808411948,13.99910677158164,5.996905286504015,11.998424685401703,20508996.0,508996.0,2.5449800000000002
Santiago Tomás Castro,Argentina,"Argentina, Italia",Delantero,1.0,3.0,Bolonia,,30/06/2028,35000000.0,30/01/2024,6999319.412256387,1.0,7.995100472211412,228.57007193606543,0.9996199943673084,-0.4421805151733025,0.9998048211704962,-0.6313242344631357,-0.5997094318648354,-0.8592535230759976,-0.7960691196364885,-0.3596700104893391,75.00015366146732,83.00125162956297,0.3920086655653439,1.0802351272477035,74.00421075104197,-0.0051706215042524,0.9658960923048632,75.00299597177532,0.0902804193643825,0.1785418533515106,55.99822521005246,75.00211768266628,80.00340473973421,0.6803560634727235,0.7300972852455971,73.00029821706991,0.9940936663634872,1.0419995716019457,84.00298928465591,-1.0699412837766011,71.00049385088246,0.9800832839164528,0.8301733342288298,38.99553613437437,-0.2751190650723473,58.99888438929143,65.00369242814803,0.0896850706374493,-1.1027981351171354,38.99530180063671,-0.5407639577297945,13.999021119541522,12.998814387956322,8.997772904677825,11.998505926788592,10.99815791202094,33473808.0,-1526192.0,-4.360548571428572
Benjamín Domínguez,Argentina,Argentina,Delantero,3.0,2.0,Bolonia,,30/06/2029,15000000.0,28/08/2024,5498750.044234363,1.0,1.9931297052014576,102.52868582885615,-0.0007084668010173,-0.6870230799051025,-0.0005236399978296,-0.7956057638887019,-0.9250619458901272,-0.8592535230759976,-1.164471814624751,-0.3596700104893391,72.99962011470579,83.00125162956297,0.3428239594669085,0.7607145619236075,42.99594077623832,0.0621551793323626,0.3254946873997646,75.00299597177532,0.3371100873553669,0.5445777523266085,67.00115971724085,74.00185090928551,83.00420505987651,1.079189147421873,0.7300972852455971,60.99709693650075,0.9284416771967956,-0.0586599090849913,52.99471930985226,0.9318821914360992,41.99275742284035,0.3346769770877216,-0.1732054807770076,44.99713677465895,-0.5698614212349895,68.0012853497183,60.00235856124422,-0.2526243592764789,-0.7053414154105517,40.99583534739824,-0.7545835319059574,11.998487572779997,5.996946974290983,9.998039678058586,5.996905286504015,10.99815791202094,14249580.0,-750420.0,-5.002800000000001
Χαράλαμπος Λυκογιάννης,Grecia,Grecia,Defensa,7.0,5.0,Bolonia,,30/06/2025,1500000.0,01/07/2022,2197497.434585912,2.0,21.99969892856797,881.784557078982,1.999948455535634,-0.3261196012416744,0.9998048211704962,-0.1700337618696845,-0.2278779872645018,-0.3688495074699476,-0.0592637296599633,-0.3596700104893391,72.99962011470579,72.99858389575535,1.0805945509434405,0.4411939965995116,64.00154301723433,0.264132581842208,0.9658960923048632,69.00139533149074,1.2750628257211076,1.7472671346733588,71.0022268107639,74.00185090928551,71.00100377930735,0.94624478610549,-1.7600944140618415,65.99843080340457,-1.1724219761373316,1.4350922432758515,79.00165541775209,-0.1315865297706479,79.00262803792857,1.1183846353797524,-0.3961785507783047,70.00380610917802,-0.1768716130181332,57.99861761591068,58.00182501448269,-0.338201716754961,0.5753524591995512,71.00383854882112,0.656625657656718,8.997687252637707,6.997213747671745,9.998039678058586,13.999039473550116,11.998424685401703,1696120.0,196120.0,13.074666666666667
lorenzo-de-silvestri,Italia,Italia,Defensa,6.0,4.0,Bolonia,,30/06/2025,400000.0,17/09/2020,,1.0,14.997399700389687,667.7142663889603,1.999948455535634,-0.628218251067914,-0.0005236399978296,-0.8221134815946767,-0.7391462235899604,-0.9205540250267538,-1.164471814624751,-0.3596700104893391,70.99908656794426,70.99805034899381,0.8346710204512632,0.6237771767847092,74.00421075104197,0.3987841835154382,0.4732796269932489,67.00086178472921,0.4852078881499576,0.7537411231695217,68.00142649062161,68.00025026900094,58.9978024987382,-0.0508379237673845,-0.0775324550703289,68.99923112354686,-0.3845981061370338,0.4916698312584771,79.00165541775209,-0.069029546170251,77.00209449116704,0.7495810314776202,0.3842271942262354,68.0032725624165,-0.1768716130181332,65.00048502957601,52.00022437419811,0.3464171430728956,0.5753524591995512,71.00383854882112,0.7421534873271831,14.999287892922284,10.9982808411948,9.998039678058586,13.999039473550116,13.99895823216323,481823.0,81823.0,20.455750000000002
lewis-ferguson,Escocia,Escocia,Centrocampista,9.0,10.0,Bolonia,,30/06/2028,24000000.0,12/07/2022,1997421.518849642,1.0,31.0026550790829,2725.389911012206,6.001262300208936,1.2464916739790926,3.000461743507147,0.6755868152442844,1.863673888612374,1.1023625393482022,1.7827497452813494,-0.3596700104893391,79.00122075499037,83.00125162956297,0.4903780777622149,1.1715267173403023,76.00474429780348,0.7354131876985138,1.3599892645541545,79.00406306529837,0.6333056889445482,1.015195336723163,76.00356067766772,83.00425186971238,72.00127055268811,0.3479951601817653,0.7973997636052575,72.00003144368914,0.7314857096967212,0.9633810372671644,84.00298928465591,1.056996158636893,75.00156094440553,1.0261837344042193,1.2203762067311,74.00487320270108,-0.1768716130181332,79.00421985690669,80.00769402885948,0.6031492155083419,0.6636761746899031,74.00463886896341,0.656625657656718,5.996886932495418,10.9982808411948,5.996972584535536,13.999039473550116,13.99895823216323,26509904.0,2509904.0,10.457933333333333
martin-erlic,Croacia,Croacia,Defensa,0.0,,Bolonia,,30/06/2029,5000000.0,02/08/2024,2997801.097530992,1.0,32.00298354025122,2637.361006429393,0.9996199943673084,-0.3184295247704561,-0.0005236399978296,-0.8221134815946767,-0.5532305012897937,-0.9205540250267538,0.6775416603165617,-0.3596700104893391,72.99962011470579,73.9988506691361,-1.280271341781462,-1.0651172399283693,74.00421075104197,-0.4764512273605582,-0.7582615362857864,51.99686018401778,-1.1932338541887364,-1.0241475289952395,57.998758756813984,55.997048988431786,41.99326735126523,-0.1173101044255762,-2.1639092842198044,70.99976467030838,-1.6976378894708632,-0.8448452524328034,74.00032155084828,-1.1950552509773948,80.00289481130933,-1.2788387899841065,0.8301733342288298,72.00433965593955,-0.2259953390452402,32.9919482813916,48.99942405405582,0.3464171430728956,0.751999890180255,75.00490564234417,0.8276813169976484,8.997687252637707,8.997747294433271,6.997239357916298,12.998772700169354,7.997357591878654,5059181.5,59181.5,1.18363
davide-calabria,Italia,Italia,Defensa,6.0,7.0,Bolonia,,30/06/2025,7500000.0,03/02/2025,7499509.201597061,1.0,29.001998156746247,2216.222724277528,0.9996199943673084,-0.3264394046956508,3.000461743507147,-0.2434148026431287,0.0509955961857482,-0.1849480016176788,-0.0592637296599633,4.907420623888194,79.00122075499037,79.00018453603992,0.9330404326481342,-0.1978471340486803,64.00154301723433,0.3987841835154382,0.5718029200555718,72.00219565163303,0.8307694233373357,0.0216693252193258,69.00169326400237,76.00238445604704,79.00313796635345,0.5474117021563403,0.9320047203245786,78.00163208397372,1.0597456555301783,0.1771956939193522,74.00032155084828,0.8067682242353054,61.9980928904556,0.7956814819653868,0.8301733342288298,79.0062070696049,-0.2751190650723473,64.00021825619525,47.99915728067506,0.8598812879437882,1.0611328943964868,79.00597273586723,1.0415008911738113,7.997420479256943,13.999081161337086,14.999373544962404,11.998505926788592,6.997090818497892,7967922.0,467922.0,6.2389600000000005
andri-fannar-baldursson,Islandia,Islandia,Centrocampista,9.0,10.0,Bolonia,Nike,30/06/2025,900000.0,01/06/2020,897003.9823001595,1.0,,,,,,,,,,,62.996952380898165,73.9988506691361,-0.2473925137143171,-0.2891387241412791,62.00100947047281,-0.1398222231774826,-0.2656450709741722,62.99979469120617,-0.2059151822247987,-0.2920757310450438,61.99982585033704,63.99918317547789,58.9978024987382,-1.3802815369312174,-0.4140448468686315,58.99656338973923,-0.1219901494702679,-0.7662267180980222,67.9987209105637,-0.5069284313730292,67.99969353074017,-0.17242797827771,0.0497675892242896,59.00087160198963,-0.2259953390452402,59.9991511626722,49.99969082743659,-0.6805111466688893,0.1337338817477915,63.00170436177502,0.3145143389748572,8.997687252637707,4.99668020091022,8.997772904677825,12.998772700169354,6.997090818497892,744367.0,-155633.0,-17.292555555555555
giovanni-fabbian,Italia,Italia,Centrocampista,10.0,9.0,Bolonia,,30/06/2028,13000000.0,20/08/2023,5998939.833575038,1.0,27.0013412344096,1043.8377677882506,5.000933839040611,0.6991181143351852,2.0001332823388216,0.1112275301648821,0.3763481102110401,0.060254006185346,0.3091389653282991,-0.3596700104893391,73.99988688808655,83.00125162956297,0.293639253368473,0.8976519470625057,70.0031436575189,0.6007615860252836,1.1136810318983472,74.00272919839455,0.5839397553463513,0.8583228085909782,74.00302713090619,76.00238445604704,70.00073700592658,-0.1837822850837678,0.5281898501666156,72.00003144368914,0.9284416771967956,0.6489068999280394,68.99898768394446,0.3063123554321303,54.996225476790265,0.7956814819653868,0.3284839267259111,68.0032725624165,-0.5207376952078825,75.00315276338364,58.00182501448269,0.2608397855944135,0.3987050282188473,69.00330500205959,0.6138617428214854,7.997420479256943,8.997747294433271,7.997506131297062,6.997172059884777,5.996824045117126,12069670.0,-930330.0,-7.156384615384616
nicolo-cambiaghi,Italia,Italia,Delantero,3.0,8.0,Bolonia,,30/06/2029,7000000.0,12/07/2024,6999319.412256387,1.0,37.00462584609286,2573.339984914621,0.9996199943673084,0.5316207817635568,0.9998048211704962,0.5223347382552046,2.4214210555128743,0.9797615354466896,-0.0592637296599633,-0.3596700104893391,72.99962011470579,79.00018453603992,0.6379321960575214,0.8063603569699069,63.00127624385357,0.1294809801689778,1.0151577388360244,79.00406306529837,0.4852078881499576,0.0216693252193258,57.998758756813984,75.00211768266628,75.0020708728304,0.5474117021563403,0.5954923285262761,74.00056499045067,0.8627896880301041,1.0419995716019457,73.00005477746751,0.2437553718317334,64.99889321059788,0.8417819324531532,0.3284839267259111,37.9952693609936,-0.1768716130181332,61.99968470943372,58.00182501448269,-0.338201716754961,-1.235283708352663,40.99583534739824,-0.9256391912468878,6.99715370587618,11.99854761457556,7.997506131297062,13.999039473550116,13.99895823216323,6917083.5,-82916.5,-1.1845214285714285
jean-butez,Francia,Francia,Portero,,,Como 1907,,30/06/2028,3000000.0,07/01/2025,3998180.6762123406,1.0,,,,,,,,,,,76.00042043484808,75.99938421589763,-2.116411345454865,-1.3846378052524653,19.989804988480763,-1.3516866382365549,-1.546447880784369,29.990991169640992,-2.131186592554477,-1.7562193269454354,66.0008929438601,30.99037965391273,51.99593508507286,-1.5796980789057924,-1.962001849140823,73.00029821706991,-0.7128580519704912,-0.5303711150936786,67.9987209105637,-1.5703971525797762,61.9980928904556,-1.970345547300604,-2.347192913289655,16.989667119997584,2.8196756746353966,70.00181889647982,40.99728986700972,-2.2209035812815667,-1.853549716785127,11.988098919356103,-1.738153573116307,75.01529429576806,75.01535433756362,78.01618026795046,75.01531264977666,77.01576495515128,3269193.0,269193.0,8.9731
mergim-vojvoda,Alemania,"Kosovo, Albania",Defensa,6.0,0.0,Como 1907,,30/06/2028,3000000.0,03/02/2025,2997801.097530992,1.0,28.001669695577924,1371.9455030514614,-0.0007084668010173,-0.6089350124879699,3.000461743507147,-0.1035838804607611,-0.506751570714752,0.1828550100868585,-0.0592637296599633,-0.3596700104893391,73.99988688808655,73.9988506691361,1.031409844845005,-0.3347845191875785,64.00154301723433,0.3987841835154382,0.0791864547439576,74.00272919839455,0.5839397553463513,0.5445777523266085,71.0022268107639,74.00185090928551,66.9999366857843,0.015634256890807,0.2589799367279735,75.00083176383143,-0.3845981061370338,0.2558142282541334,70.999521230706,0.1186414046309396,67.99969353074017,0.3807774275754881,0.3842271942262354,74.00487320270108,-0.3733665171265614,70.00181889647982,34.99568922672514,0.0041077131589672,0.751999890180255,72.00410532220188,0.7849174021624157,7.997420479256943,11.99854761457556,9.998039678058586,9.997972380027065,7.997357591878654,3635855.5,635855.5,21.195183333333333
marc-oliver-kempf,Alemania,Alemania,Defensa,0.0,11.0,Como 1907,,30/06/2027,2500000.0,28/08/2024,1497231.729508969,2.0,,,,,,,,,,,72.99962011470579,72.99858389575535,-0.6900548686002363,-1.01947144488207,74.00421075104197,-0.2744738248507128,-0.9060464758792706,58.99872759768312,-0.9957701197959488,-0.4489482591772286,70.00196003738314,62.99891640209712,69.00047023254582,0.4144673408399569,-0.2794398901493105,69.99949789692762,-0.0563381603035764,-0.1372784434197725,84.00298928465591,0.3688693390325271,81.00316158469009,-0.356829780228776,0.4399704617265597,72.00433965593955,-0.5207376952078825,52.99728374900685,52.00022437419811,0.1752624281159314,0.7078380324350791,76.00517241572493,0.7849174021624157,13.999021119541522,13.999081161337086,10.998306451439351,6.997172059884777,10.99815791202094,2686290.0,186290.0,7.4516
maxence-caqueret,Francia,Francia,Centrocampista,9.0,11.0,Como 1907,adidas,30/06/2029,15000000.0,12/01/2025,15002356.041707177,1.0,34.003640462587875,3033.49107705205,0.9996199943673084,-0.0027892715835176,3.000461743507147,2.16712993576574,0.1904323879108733,2.512274084215596,-0.7960691196364885,-0.3596700104893391,76.00042043484808,80.00045130942068,0.4903780777622149,0.3499024065069127,47.99727464314213,0.7354131876985138,0.2269713943374418,76.00326274515608,0.4852078881499576,1.1197770221446195,78.00409422442925,77.0026512294278,77.00260441959193,0.4144673408399569,1.268517112122881,76.0010985372122,1.256701623030253,-0.2158969777545538,65.99818736380217,1.3697810766388774,60.99782611707484,0.4268778780632546,0.9974031367298029,77.00567352284337,-0.6189851472620966,74.00288599000288,70.00502629505185,0.6887265729868239,0.8844854634157829,79.00597273586723,0.7421534873271831,7.997420479256943,4.99668020091022,11.998573224820111,4.99663851312325,14.999225005543996,14827223.0,-172777.0,-1.1518466666666667
Nanitamo Jonathan Ikoné,Francia,"Francia, RD del Congo",Delantero,2.0,10.0,Como 1907,,30/06/2025,8000000.0,31/01/2025,7999698.990937736,2.0,28.001669695577924,1666.0420706349491,3.00027691670396,1.0994627286108396,0.9998048211704962,0.1790370610661871,0.8876163465364987,-0.0010464957654101,0.6775416603165617,-0.3596700104893391,76.00042043484808,75.99938421589763,0.7854863143528278,0.5324855866921104,38.99487368271527,0.3314583826788231,0.5225412735244104,83.00513015882142,1.0775990913283202,1.2766495502768045,64.00035939709856,78.00291800280857,88.00553892678032,1.2121335087382568,1.5377270255615232,73.00029821706991,1.12539764469687,0.5702883655932582,59.9965867235176,0.1186414046309396,49.99489160988645,0.6573801305020872,0.1055108567246139,33.99420226747056,-0.4716139691807754,74.00288599000288,70.00502629505185,0.6887265729868239,-1.0144744196267836,35.99450148049442,-0.7545835319059574,8.997687252637707,7.997480521052511,12.998839998200877,7.997438833265541,13.99895823216323,8947641.0,947641.0,11.8455125
Gabriel Tadeu Strefezza Rebelato,Brasil,"Brasil, Italia",Delantero,2.0,4.0,Como 1907,,30/06/2027,6000000.0,01/07/2024,7999698.990937736,1.0,36.00429738492453,3050.496660891912,3.00027691670396,0.4906082758338627,-0.0005236399978296,-0.4034148018166531,0.5157849019361651,-0.736652519174485,0.3091389653282991,-0.3596700104893391,77.00068720822884,76.9996509892784,0.8346710204512632,0.7607145619236075,30.99273949566916,0.4661099843520533,0.128448101275119,76.00326274515608,0.9788672241319264,0.1262510106407823,69.00169326400237,75.00211768266628,92.00660602030337,1.0127169667636815,1.6723319822808442,72.00003144368914,1.3223536121969444,-0.294515512089335,49.99391898970997,0.8067682242353054,31.99008968903272,0.7034805809898538,-0.7306381557802506,33.99420226747056,-0.3733665171265614,74.00288599000288,54.00075792095964,0.0041077131589672,-0.8378269886460796,24.991566973306032,-1.096694850587818,14.999287892922284,14.999347934717848,7.997506131297062,9.997972380027065,5.996824045117126,5243327.5,-756672.5,-12.611208333333334
Nicolás Paz Martínez,España,"Argentina, España",Centrocampista,10.0,9.0,Como 1907,adidas,30/06/2028,35000000.0,25/08/2024,10000458.148300432,2.0,3.993786627538107,11.4987958625386,-0.0007084668010173,-0.6564187681027526,-0.0005236399978296,-0.8221134815946767,-0.8321040847400438,-0.9205540250267538,-1.164471814624751,-0.3596700104893391,76.00042043484808,86.00205194970526,0.3920086655653439,0.9889435371551046,47.99727464314213,0.7354131876985138,0.128448101275119,83.00513015882142,0.3864760209535638,0.2308326960622389,75.00329390428695,83.00425186971238,66.9999366857843,0.0821064375489987,0.1243749800086525,67.99896435016609,-0.2532941278036509,-0.3731340464241162,61.997120270279126,0.1186414046309396,65.99915998397866,1.0261837344042193,-1.176584295782845,58.000604828608864,-0.2751190650723473,74.00288599000288,53.00049114757888,0.0896850706374493,-0.8819888463912556,61.001170815013495,-0.4124722132240967,13.999021119541522,9.998014067814031,14.999373544962404,11.998505926788592,7.997357591878654,34857584.0,-142416.0,-0.4069028571428572
patrick-cutrone,Italia,Italia,Delantero,1.0,,Como 1907,adidas,30/06/2028,7000000.0,29/08/2022,3497990.8868716657,1.0,,,,,,,,,,,75.00015366146732,75.99938421589763,0.2444545472700375,1.0802351272477035,74.00421075104197,0.264132581842208,1.2614659714918317,78.00379629191761,0.7814034897391389,-0.0829123602021307,55.99822521005246,79.00318477618933,72.00127055268811,0.5474117021563403,-0.2121374117896499,74.00056499045067,0.8627896880301041,0.6489068999280394,82.00245573789438,0.1186414046309396,75.00156094440553,0.7034805809898538,-0.061718945776359,13.988866799855296,-0.3733665171265614,61.99968470943372,73.00582661519414,0.5175718580298598,-0.8378269886460796,19.99023310640221,-1.524333998940144,9.99795402601847,6.997213747671745,6.997239357916298,9.997972380027065,4.996557271736364,6685421.0,-314579.0,-4.4939857142857145
alieu-fadera,Gambia,Gambia,Delantero,3.0,10.0,Como 1907,,30/06/2028,5000000.0,14/08/2024,2497611.308190318,1.0,,,,,,,,,,,70.99908656794426,79.00018453603992,0.4411933716637795,0.5324855866921104,52.99860851004594,-0.0724964223408675,0.3254946873997646,77.00352951853685,0.4852078881499576,-0.0306215174914024,57.998758756813984,76.00238445604704,81.00367151311498,1.0127169667636815,1.13391215540356,63.99789725664304,0.8627896880301041,0.3344327625889146,73.00005477746751,0.3063123554321303,68.99996030412095,0.3807774275754881,0.495713729226884,48.998203868182,-0.3242427910994543,65.00048502957601,50.99995760081735,0.0896850706374493,0.1337338817477915,62.00143758839425,0.1434586796339269,8.997687252637707,10.9982808411948,9.998039678058586,10.998239153407829,14.999225005543996,5055145.0,55145.0,1.1029
ignace-van-der-brempt,Bélgica,Bélgica,Defensa,6.0,4.0,Como 1907,,30/06/2028,4000000.0,30/08/2024,3998180.6762123406,1.0,,,,,,,,,,,70.99908656794426,77.99991776265915,0.5395627838606504,0.3042566114606133,55.99940883018823,-0.0724964223408675,-0.0193368383183651,67.00086178472921,-0.2059151822247987,-0.501239101887957,64.00035939709856,71.00105058914323,74.00180409944964,0.5474117021563403,0.191677458368313,66.99869757678533,-0.2532941278036509,-0.294515512089335,74.00032155084828,0.4939833062333209,74.00129417102475,-0.264628879253243,0.5514569967272083,63.00193869551268,-0.4224902431536684,66.00075180295677,42.99782341377125,-0.7660885041473715,0.4870287437091993,71.00383854882112,0.656625657656718,4.996620159114656,13.999081161337086,9.998039678058586,8.997705606646303,13.99895823216323,3228530.0,-771470.0,-19.28675
Assane Diao Diaoune,Senegal,"Senegal, España",Delantero,2.0,3.0,Como 1907,,30/06/2029,25000000.0,07/01/2025,9000078.569619082,1.0,17.998385083894668,1092.8538623854986,1.999948455535634,0.2892108548581673,-0.0005236399978296,-0.5475426547719847,0.0509955961857482,-0.2462485035684351,0.3091389653282991,-0.3596700104893391,73.99988688808655,87.00231872308602,0.5395627838606504,1.0802351272477035,41.99567400285756,-0.0051706215042524,0.8181111527113788,76.00326274515608,0.0902804193643825,0.3354143814836954,60.999559076956274,78.00291800280857,90.00607247354185,1.4780222313710232,1.0666096770438995,68.99923112354686,0.8627896880301041,0.1771956939193522,61.997120270279126,-0.1941435133710448,53.9959587034095,0.9339828334286864,-0.1174622132766833,39.995802907755134,-0.4716139691807754,67.00101857633753,50.99995760081735,-0.5949337891904073,-0.8378269886460796,32.99370116035213,-0.8401113615764226,6.99715370587618,6.997213747671745,11.998573224820111,7.997438833265541,10.99815791202094,25614980.0,614980.0,2.4599200000000003
Iván Azón Monzón,España,España,Delantero,1.0,,Como 1907,,30/06/2029,3000000.0,03/02/2025,2997801.097530992,1.0,,,,,,,,,,,69.9988197945635,81.00071808280144,-1.0835325173877202,0.8976519470625057,77.00501107118424,-0.1398222231774826,0.6703262131178945,61.99952791782541,-0.9957701197959488,-0.1874940456235872,45.995557476244834,62.99891640209712,74.00180409944964,0.4809395214981485,-0.5486498035879525,58.99656338973923,1.1910496338635614,0.3344327625889146,94.00565701846352,1.056996158636893,90.00556254511696,0.3346769770877216,0.7186867992281812,31.993668720709024,-0.2259953390452402,57.99861761591068,64.00342565476727,-0.8516658616258536,-0.9261507041364316,36.99476825387518,-1.096694850587818,5.996886932495418,7.997480521052511,13.99910677158164,12.998772700169354,11.998424685401703,3607790.5,607790.5,20.259683333333335
enrico-delprato,Italia,Italia,Defensa,6.0,0.0,Parma,,30/06/2027,6000000.0,01/07/2022,1997421.518849642,1.0,,,,,,,,,,,75.00015366146732,80.00045130942068,0.6379321960575214,-0.1522013390023809,64.00154301723433,-0.2071480240140977,-0.0193368383183651,69.00139533149074,0.3371100873553669,-0.135203202912859,63.0000926237178,74.00185090928551,77.00260441959193,1.079189147421873,-0.481347325228292,69.99949789692762,-0.0563381603035764,-0.1372784434197725,79.00165541775209,0.8693252078357022,75.00156094440553,0.011973823673356,0.7744300667285055,72.00433965593955,-0.2751190650723473,57.99861761591068,50.99995760081735,-0.5949337891904073,0.751999890180255,75.00490564234417,0.8704452318328809,6.99715370587618,11.99854761457556,8.997772904677825,11.998505926788592,5.996824045117126,6297146.5,297146.5,4.952441666666667
alessandro-zanoli,Italia,Italia,Defensa,6.0,0.0,Génova,adidas,30/06/2025,6000000.0,11/07/2024,,1.0,19.99904200623132,1182.883423890648,-0.0007084668010173,-0.6223466656906556,0.9998048211704962,-0.5938348394120196,-0.6926672930149187,-0.1236474996669226,0.3091389653282991,-0.3596700104893391,67.99828624780199,72.99858389575535,-0.0506536893205752,-1.338992010206166,68.00261011075739,-0.6111028290337884,-0.8567848293481092,52.997126957398535,-0.2552811158229957,-0.7626933154415982,48.99635779638712,57.99758253519332,59.99806927211896,0.0821064375489987,-1.3562795439038786,66.99869757678533,-0.7128580519704912,-0.4517525807588974,69.99925445732522,-0.7571563657746168,68.99996030412095,-0.7256333841309082,0.3842271942262354,67.00300578903574,-0.2751190650723473,43.99488278857999,41.997556640390485,-1.279552649018264,0.5753524591995512,72.00410532220188,0.7849174021624157,7.997420479256943,7.997480521052511,10.998306451439351,11.998505926788592,7.997357591878654,5109874.0,-890126.0,-14.835433333333334
emanuele-valeri,Italia,Italia,Defensa,7.0,5.0,Parma,,30/06/2027,3000000.0,01/07/2024,2297535.392454048,2.0,15.997728161558015,1172.8801392789646,-0.0007084668010173,-0.2872397360089685,0.9998048211704962,0.3331029514344619,0.0045166656107065,0.550658021791396,-0.0592637296599633,-0.3596700104893391,72.99962011470579,75.99938421589763,0.8346710204512632,0.6694229718310086,55.99940883018823,0.1294809801689778,1.310727618022993,74.00272919839455,0.8801353569355326,1.381231235698261,65.00062617047932,72.00131736252399,76.00233764621116,0.4144673408399569,0.1243749800086525,72.00003144368914,0.2062697963631894,0.4916698312584771,64.99792059042142,0.2437553718317334,50.99515838326721,0.8878823829409198,0.1055108567246139,67.00300578903574,-0.2751190650723473,62.99995148281449,56.00129146772117,-0.5949337891904073,0.6636761746899031,72.00410532220188,0.6993895724919506,7.997420479256943,9.998014067814031,12.998839998200877,11.998505926788592,11.998424685401703,3601262.0,601262.0,20.042066666666667
Adrián Bernabé García,España,España,Centrocampista,9.0,11.0,Parma,,30/06/2027,15000000.0,07/07/2021,,2.0,,,,,,,,,,,75.00015366146732,83.00125162956297,0.4903780777622149,0.7607145619236075,45.9967410963806,0.6680873868618987,0.9658960923048632,78.00379629191761,0.9295012905337294,1.381231235698261,76.00356067766772,80.00345154957009,83.00420505987651,0.5474117021563403,1.2012146337632206,69.99949789692762,1.3223536121969444,0.4916698312584771,64.99792059042142,0.9318821914360992,54.996225476790265,0.8878823829409198,0.3842271942262354,71.00407288255879,-0.3733665171265614,75.00315276338364,64.00342565476727,0.6887265729868239,0.6636761746899031,75.00490564234417,0.6993895724919506,7.997420479256943,11.99854761457556,8.997772904677825,9.997972380027065,8.997624365259416,14618245.0,-381755.0,-2.545033333333333
matteo-cancellieri,Italia,Italia,Delantero,2.0,3.0,Parma,Nike,30/06/2025,5000000.0,14/08/2024,4998560.2548936885,2.0,36.00429738492453,1772.0768875187916,4.000605377872285,0.9958301135933464,2.0001332823388216,0.8230377960722178,0.9340952771115404,0.1215545081361023,1.4143470502930868,-0.3596700104893391,71.99935334132503,79.00018453603992,0.5887474899590859,0.715068766877308,54.99914205680746,0.1968067810055929,1.064419385367186,79.00406306529837,0.9788672241319264,1.1720678648553478,65.00062617047932,77.0026512294278,76.00233764621116,0.8797726054472984,0.9993071986842392,67.99896435016609,0.9940936663634872,0.6489068999280394,70.999521230706,-1.1950552509773948,63.998626437217126,1.072284184891986,-0.2289487482773319,32.99393549408979,-0.5698614212349895,65.00048502957601,67.00422597490956,-0.338201716754961,-1.0586362773719595,41.99610212077899,-0.5407639577297945,10.998220799399231,14.999347934717848,10.998306451439351,5.996905286504015,8.997624365259416,5223401.5,223401.5,4.46803
